5.895436328125000000e+04 1.459402751922607422e+01 1.153284683823585510e-02
5.895538671875000000e+04 1.457497692108154297e+01 1.409509032964706421e-02
5.896537890625000000e+04 1.458547306060791016e+01 1.409088075160980225e-02
5.896537890625000000e+04 1.458467864990234375e+01 1.153233088552951813e-02
5.897339843750000000e+04 1.464580345153808594e+01 1.406925916671752930e-02
5.897339843750000000e+04 1.465038490295410156e+01 1.153828203678131104e-02
5.897730078125000000e+04 1.463285541534423828e+01 1.153615768998861313e-02
5.898134765625000000e+04 1.463374042510986328e+01 1.153625361621379852e-02
5.898135156250000000e+04 1.462551498413085938e+01 1.407603267580270767e-02
5.898634765625000000e+04 1.460373210906982422e+01 1.408386975526809692e-02
5.898634765625000000e+04 1.465500640869140625e+01 1.153890974819660187e-02
5.899240625000000000e+04 1.465338993072509766e+01 1.153868809342384338e-02
5.899240625000000000e+04 1.464185905456542969e+01 1.407053694128990173e-02
5.899633984375000000e+04 1.464728355407714844e+01 1.153787691146135330e-02
5.899636718750000000e+04 1.457108974456787109e+01 1.409668195992708206e-02
5.900433984375000000e+04 1.464206409454345703e+01 1.407046988606452942e-02
5.900434375000000000e+04 1.464301872253417969e+01 1.153734140098094940e-02
5.900836718750000000e+04 1.463226032257080078e+01 1.407372485846281052e-02
5.900839062500000000e+04 1.463348770141601562e+01 1.153622474521398544e-02
5.901234375000000000e+04 1.463179206848144531e+01 1.407388225197792053e-02
5.901236328125000000e+04 1.463803100585937500e+01 1.153674256056547165e-02
5.901831640625000000e+04 1.466011524200439453e+01 1.406479161232709885e-02
5.902033984375000000e+04 1.463753890991210938e+01 1.153668668121099472e-02
5.902231640625000000e+04 1.463917350769042969e+01 1.407141610980033875e-02
5.902630468750000000e+04 1.461081981658935547e+01 1.408125553280115128e-02
5.902830078125000000e+04 1.463207054138183594e+01 1.153607200831174850e-02
5.903126953125000000e+04 1.463244056701660156e+01 1.407366245985031128e-02
5.903228515625000000e+04 1.463106346130371094e+01 1.153596211224794388e-02
5.903524218750000000e+04 1.465871047973632812e+01 1.406521815806627274e-02
5.903630468750000000e+04 1.466715145111083984e+01 1.154069043695926666e-02
5.903932031250000000e+04 1.466482639312744141e+01 1.406337786465883255e-02
5.904030468750000000e+04 1.465063381195068359e+01 1.153831556439399719e-02
5.904317187500000000e+04 1.466741847991943359e+01 1.406261231750249863e-02
5.904428515625000000e+04 1.465307807922363281e+01 1.153864432126283646e-02
5.904717187500000000e+04 1.465944862365722656e+01 1.406499464064836502e-02
5.904832031250000000e+04 1.468206024169921875e+01 1.154314447194337845e-02
5.905126953125000000e+04 1.466546154022216797e+01 1.406318973749876022e-02
5.905233984375000000e+04 1.466122913360595703e+01 1.153979822993278503e-02
5.905526953125000000e+04 1.465592956542968750e+01 1.406607124954462051e-02
5.905630859375000000e+04 1.465615081787109375e+01 1.153906807303428650e-02
5.905920312500000000e+04 1.466498851776123047e+01 1.406332850456237793e-02
5.906025000000000000e+04 1.466473007202148438e+01 1.154031883925199509e-02
5.906320312500000000e+04 1.468212127685546875e+01 1.405843067914247513e-02
5.906424609375000000e+04 1.468152523040771484e+01 1.154305133968591690e-02
5.906725000000000000e+04 1.463696861267089844e+01 1.407214626669883728e-02
5.906828515625000000e+04 1.467626094818115234e+01 1.154215447604656219e-02
5.907125781250000000e+04 1.467712116241455078e+01 1.405982114374637604e-02
5.907226953125000000e+04 1.469200325012207031e+01 1.154494751244783401e-02
5.907621875000000000e+04 1.467815876007080078e+01 1.154247298836708069e-02
5.907924609375000000e+04 1.467694950103759766e+01 1.405986957252025604e-02
5.908024609375000000e+04 1.469229984283447266e+01 1.154500432312488556e-02
5.908423437500000000e+04 1.467578315734863281e+01 1.406019832938909531e-02
5.908423437500000000e+04 1.465951633453369141e+01 1.153954770416021347e-02
5.908820312500000000e+04 1.468041801452636719e+01 1.405890099704265594e-02
5.909216406250000000e+04 1.468290042877197266e+01 1.154329255223274231e-02
5.909217578125000000e+04 1.466873741149902344e+01 1.406222581863403320e-02
5.909622265625000000e+04 1.462204742431640625e+01 1.407724246382713318e-02
5.909622265625000000e+04 1.468376350402832031e+01 1.154344435781240463e-02
5.910614453125000000e+04 1.473392581939697266e+01 1.155403815209865570e-02
5.910615234375000000e+04 1.468776607513427734e+01 1.405690051615238190e-02
5.911117578125000000e+04 1.469173717498779297e+01 1.154489722102880478e-02
5.911117578125000000e+04 1.466535663604736328e+01 1.406322047114372253e-02
5.911513281250000000e+04 1.468831253051757812e+01 1.154426299035549164e-02
5.911513281250000000e+04 1.467057514190673828e+01 1.406169123947620392e-02
5.911911718750000000e+04 1.462880802154541016e+01 1.407489739358425140e-02
5.911913281250000000e+04 1.467086219787597656e+01 1.154127158224582672e-02
5.912321875000000000e+04 1.472029590606689453e+01 1.404889393597841263e-02
5.912417968750000000e+04 1.468172264099121094e+01 1.154308579862117767e-02
5.912819921875000000e+04 1.465565299987792969e+01 1.406615786254405975e-02
5.912819921875000000e+04 1.471478843688964844e+01 1.154958456754684448e-02
5.913611718750000000e+04 1.471512889862060547e+01 1.154966093599796295e-02
5.913611718750000000e+04 1.473245716094970703e+01 1.404626574367284775e-02
5.915213281250000000e+04 1.471693134307861328e+01 1.155006047338247299e-02
5.915213281250000000e+04 1.470507144927978516e+01 1.405246648937463760e-02
5.916907812500000000e+04 1.470061206817626953e+01 1.154661644250154495e-02
5.916907812500000000e+04 1.471955299377441406e+01 1.404906250536441803e-02
5.920453125000000000e+04 1.466705608367919922e+01 1.406271755695343018e-02
5.920453125000000000e+04 1.467075538635253906e+01 1.154125574976205826e-02
5.921750781250000000e+04 1.465515041351318359e+01 1.406631153076887131e-02
5.921750781250000000e+04 1.469584465026855469e+01 1.154567953199148178e-02
5.922051171875000000e+04 1.467581081390380859e+01 1.406019181013107300e-02
5.922051171875000000e+04 1.466090488433837891e+01 1.153975073248147964e-02
5.922446875000000000e+04 1.464920997619628906e+01 1.153812557458877563e-02
5.922647265625000000e+04 1.461506557464599609e+01 1.407971885055303574e-02
5.922753906250000000e+04 1.464565277099609375e+01 1.153766736388206482e-02
5.922949609375000000e+04 1.461537456512451172e+01 1.407960895448923111e-02
5.923051562500000000e+04 1.466724109649658203e+01 1.154070440679788589e-02
5.923246484375000000e+04 1.464233016967773438e+01 1.407038234174251556e-02
5.924947656250000000e+04 1.466289806365966797e+01 1.406395342200994492e-02
5.924947656250000000e+04 1.465485477447509766e+01 1.153888739645481110e-02
5.925241015625000000e+04 1.463571739196777344e+01 1.407256256788969040e-02
5.925241015625000000e+04 1.466106700897216797e+01 1.153977308422327042e-02
5.925551562500000000e+04 1.466643238067626953e+01 1.154057960957288742e-02
5.925551562500000000e+04 1.463556385040283203e+01 1.407261379063129425e-02
5.926238671875000000e+04 1.466602134704589844e+01 1.406302396208047867e-02
5.926439062500000000e+04 1.467130184173583984e+01 1.154134422540664673e-02
5.926751562500000000e+04 1.466576004028320312e+01 1.154047623276710510e-02
5.926751562500000000e+04 1.468486976623535156e+01 1.405768003314733505e-02
5.927047265625000000e+04 1.466369056701660156e+01 1.154016144573688507e-02
5.927135156250000000e+04 1.468159294128417969e+01 1.405857596546411514e-02
5.927351953125000000e+04 1.467309379577636719e+01 1.154163107275962830e-02
5.927653125000000000e+04 1.464863014221191406e+01 1.406835671514272690e-02
5.928035156250000000e+04 1.465919780731201172e+01 1.406507100909948349e-02
5.929132812500000000e+04 1.463662338256835938e+01 1.407226175069808960e-02
5.929241015625000000e+04 1.464206695556640625e+01 1.153722312301397324e-02
5.929641406250000000e+04 1.459395408630371094e+01 1.153284218162298203e-02
5.929641406250000000e+04 1.457777214050292969e+01 1.409395784139633179e-02
5.930349218750000000e+04 1.465007495880126953e+01 1.153824198991060257e-02
5.930350781250000000e+04 1.460667896270751953e+01 1.408277638256549835e-02
5.930641015625000000e+04 1.465191841125488281e+01 1.153848692774772644e-02
5.930641015625000000e+04 1.457695674896240234e+01 1.409428659826517105e-02
5.930942968750000000e+04 1.461092948913574219e+01 1.408121548593044281e-02
5.930943359375000000e+04 1.463540554046630859e+01 1.153644081205129623e-02
5.931236718750000000e+04 1.465112495422363281e+01 1.153838168829679489e-02
5.931236718750000000e+04 1.463387584686279297e+01 1.407317817211151123e-02
5.932133984375000000e+04 1.461583995819091797e+01 1.407944038510322571e-02
5.932134375000000000e+04 1.462981986999511719e+01 1.153582986444234848e-02
5.932432812500000000e+04 1.459420776367187500e+01 1.408747583627700806e-02
5.932432812500000000e+04 1.460513305664062500e+01 1.153360027819871902e-02
5.932941015625000000e+04 1.460806465148925781e+01 1.408226508647203445e-02
5.932941015625000000e+04 1.458013725280761719e+01 1.153212133795022964e-02
5.933443359375000000e+04 1.459327697753906250e+01 1.153280120342969894e-02
5.933443359375000000e+04 1.459329605102539062e+01 1.408782694488763809e-02
5.933837109375000000e+04 1.459222412109375000e+01 1.153273787349462509e-02
5.933837500000000000e+04 1.457083320617675781e+01 1.409678906202316284e-02
5.934126562500000000e+04 1.458118152618408203e+01 1.153216697275638580e-02
5.934138281250000000e+04 1.459156608581542969e+01 1.408849656581878662e-02
5.934436328125000000e+04 1.457339572906494141e+01 1.409573759883642197e-02
5.934436328125000000e+04 1.460232257843017578e+01 1.153339352458715439e-02
5.934739062500000000e+04 1.454789257049560547e+01 1.410654839128255844e-02
5.935328906250000000e+04 1.457742786407470703e+01 1.153200585395097733e-02
5.935328906250000000e+04 1.458425045013427734e+01 1.409136410802602768e-02
5.935634765625000000e+04 1.457926750183105469e+01 1.409335434436798096e-02
5.935634765625000000e+04 1.460198879241943359e+01 1.153337117284536362e-02
5.935936718750000000e+04 1.458171272277832031e+01 1.153219118714332581e-02
5.935936718750000000e+04 1.456912708282470703e+01 1.409749314188957214e-02
5.936343750000000000e+04 1.457919979095458984e+01 1.409338042140007019e-02
5.936539062500000000e+04 1.456280899047851562e+01 1.153154578059911728e-02
5.936733203125000000e+04 1.456668758392333984e+01 1.409850642085075378e-02
5.936934765625000000e+04 1.455974197387695312e+01 1.153148151934146881e-02
5.937020312500000000e+04 1.452101325988769531e+01 1.411875430494546890e-02
5.937319531250000000e+04 1.456352233886718750e+01 1.409983262419700623e-02
5.937520312500000000e+04 1.455828571319580078e+01 1.153145451098680496e-02
5.937827734375000000e+04 1.455867958068847656e+01 1.153146289288997650e-02
5.937926562500000000e+04 1.454597377777099609e+01 1.410739216953516006e-02
5.938135156250000000e+04 1.453259754180908203e+01 1.153140608221292496e-02
5.938428515625000000e+04 1.455101299285888672e+01 1.153136231005191803e-02
5.938626171875000000e+04 1.458043193817138672e+01 1.409288682043552399e-02
5.938726562500000000e+04 1.454236888885498047e+01 1.153133250772953033e-02
5.939041406250000000e+04 1.459140586853027344e+01 1.408855896443128586e-02
5.939041406250000000e+04 1.455409526824951172e+01 1.153139397501945496e-02
5.939343359375000000e+04 1.455058193206787109e+01 1.410537306219339371e-02
5.939343359375000000e+04 1.457986068725585938e+01 1.153210923075675964e-02
5.939637500000000000e+04 1.454184627532958984e+01 1.410922408103942871e-02
5.939637500000000000e+04 1.456071376800537109e+01 1.153150107711553574e-02
5.939937500000000000e+04 1.454340267181396484e+01 1.410853210836648941e-02
5.939937500000000000e+04 1.458918952941894531e+01 1.153256651014089584e-02
